Transaction_ID,Date,Amount,Category,Employee_ID,Emp_Name,Emp_Address,Vendor_ID,Vendor_Name,Vendor_Address,Risk_Score,Risk_Notes,DayOfWeek,Prev_Date,Prev_Amount,Leading_Digit
50294,2023-05-07,619.72,Supplies,1038,Scott Garcia,"36862 Villanueva Cove, Melvinfort, LA 23352",2062,"Burns, Hoffman and Thompson","9174 Martin Alley, Jonathanfurt, NM 53052",20,Weekend_High_Spend; ,6,,,6
50650,2023-05-21,2267.86,Supplies,1038,Scott Garcia,"36862 Villanueva Cove, Melvinfort, LA 23352",2062,"Burns, Hoffman and Thompson","9174 Martin Alley, Jonathanfurt, NM 53052",20,Weekend_High_Spend; ,6,2023-05-07,619.72,2
50473,2023-05-13,3565.36,Services,1038,Scott Garcia,"36862 Villanueva Cove, Melvinfort, LA 23352",2065,"Simmons, Smith and Russell","8850 Reynolds Islands, North Brian, MS 79044",20,Weekend_High_Spend; ,5,,,3
50656,2023-12-25,4354.27,Meals,1038,Scott Garcia,"36862 Villanueva Cove, Melvinfort, LA 23352",2074,Duncan Ltd,"PSC 4254, Box 1412, APO AP 24976",0,,0,,,4
50283,2023-04-05,3879.48,Services,1038,Scott Garcia,"36862 Villanueva Cove, Melvinfort, LA 23352",2078,"Burns, Martinez and Fitzpatrick","8591 Martin Mews Suite 824, Darleneview, PW 38688",0,,2,,,3
50638,2023-10-27,1111.56,Travel,1038,Scott Garcia,"36862 Villanueva Cove, Melvinfort, LA 23352",2087,Jimenez PLC,"1545 Jacobs View Apt. 288, New Jimmyhaven, MD 72708",0,,4,,,1
50090,2023-02-09,1639.88,Travel,1038,Scott Garcia,"36862 Villanueva Cove, Melvinfort, LA 23352",2091,"Krause, Flynn and Foster","USNS Williamson, FPO AE 45018",0,,3,,,1
50504,2023-04-04,396.16,Travel,1038,Scott Garcia,"36862 Villanueva Cove, Melvinfort, LA 23352",2095,"Holmes, Harrison and Brooks","18293 Autumn Extension, Garzaton, AZ 05000",0,,1,,,3
50778,2023-04-01,3054.87,Services,1038,Scott Garcia,"36862 Villanueva Cove, Melvinfort, LA 23352",2099,"Cardenas, Martin and Richard","64483 Cook Spurs Suite 549, Karenmouth, VA 26266",60,Weekend_High_Spend; ,5,,,3
50778,2023-04-01,3054.87,Services,1038,Scott Garcia,"36862 Villanueva Cove, Melvinfort, LA 23352",2099,Shell Corp Services,"33581 Goodwin Islands, Lake Jeffreyshire, RI 15330",60,Weekend_High_Spend; Split_Payment; ,5,2023-04-01,3054.87,3
50754,2023-06-28,4092.98,Services,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2001,Mata Ltd,"85969 Amanda Drives Apt. 749, North Rachel, IL 61624",0,,2,,,4
50938,2023-12-05,3352.24,Travel,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2002,Brown LLC,"PSC 8735, Box 0598, APO AP 53357",0,,1,,,3
50704,2023-11-22,3970.2,Services,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2014,"Logan, Bradley and Rodriguez","574 Hart Isle Suite 302, Marvinhaven, TN 51787",0,,2,,,3
50377,2023-08-21,2330.16,Meals,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2021,Cole-Tyler,"90000 Bell Haven Suite 394, Lake Ginastad, MT 12092",0,,0,,,2
50992,2023-12-25,1784.33,Supplies,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2021,Cole-Tyler,"90000 Bell Haven Suite 394, Lake Ginastad, MT 12092",0,,0,2023-08-21,2330.16,1
50311,2023-05-04,589.14,Software,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2022,Davis Group,"5546 Whitney Crossroad Suite 975, Lake Sandraport, SD 39784",0,,3,,,5
50118,2023-08-09,767.99,Supplies,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2025,"Carey, Torres and Martinez","181 Mackenzie Parkways, Port Martinton, MS 53531",0,,2,,,7
50411,2023-11-25,3635.53,Supplies,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2026,"Bernard, Peterson and Kelly","825 Gomez Causeway Suite 951, Brooksfurt, WI 77429",20,Weekend_High_Spend; ,5,,,3
50709,2023-06-11,2367.13,Meals,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2034,Riley Group,"1494 Porter Views, Danielhaven, DC 99204",20,Weekend_High_Spend; ,6,,,2
50240,2023-06-26,2646.38,Meals,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2043,Bowen Group,"167 Rebecca Road, Stevenberg, HI 76987",0,,0,,,2
50549,2023-02-10,3835.72,Supplies,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2046,"Coffey, Ross and Johnson","Unit 5717 Box 9802, DPO AP 26669",0,,4,,,3
50755,2023-04-27,744.29,Services,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2048,Roman Ltd,"4488 Crawford Throughway Suite 527, West Duane, AL 78606",0,,3,,,7
50850,2023-06-04,1288.56,Supplies,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2053,Meyer-Rodgers,"3889 Andrews Union Suite 550, Donaldsontown, GU 50691",20,Weekend_High_Spend; ,6,,,1
50684,2023-03-01,1077.73,Software,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2054,Brown LLC,"94144 Smith Courts, Houstonberg, NC 14515",0,,2,,,1
50854,2023-01-17,52.76,Supplies,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2056,Lopez PLC,"793 Matthew Unions Apt. 581, Simonfort, MH 35152",0,,1,,,5
50794,2023-10-20,2889.67,Meals,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2057,Taylor LLC,"36878 Cardenas Street Apt. 375, Haleburgh, OR 04364",0,,4,,,2
50221,2023-11-15,58.43,Travel,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2062,"Burns, Hoffman and Thompson","9174 Martin Alley, Jonathanfurt, NM 53052",0,,2,,,5
50199,2023-12-22,956.63,Meals,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2065,"Simmons, Smith and Russell","8850 Reynolds Islands, North Brian, MS 79044",10,Benford_9; ,4,,,9
50708,2023-12-04,815.23,Software,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2075,Bullock-Foster,"07700 Eric Islands Suite 812, Keithland, NH 72796",0,,0,,,8
50141,2023-02-02,1068.36,Software,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2076,Cruz-Vasquez,"27673 Glenn Gardens, Paulstad, CO 89213",0,,3,,,1
50378,2023-05-28,408.09,Software,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2080,Hahn and Sons,"27155 Charles Valley, Kellyside, CT 31934",0,,6,,,4
50255,2023-12-04,3717.14,Supplies,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2086,"Fernandez, Hoffman and Parker","829 Gonzales Meadows Apt. 650, Peterport, HI 58928",0,,0,,,3
50813,2023-10-22,2841.38,Software,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2088,"Alvarez, Osborne and Greene","1821 Anderson Haven Apt. 351, Jasonton, AR 97746",20,Weekend_High_Spend; ,6,,,2
50595,2023-03-24,1953.65,Travel,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2089,"Leach, Jacobs and Pena","84218 Danielle Underpass Apt. 222, New Sandra, OH 92273",0,,4,,,1
50805,2023-12-12,122.71,Services,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2091,"Krause, Flynn and Foster","USNS Williamson, FPO AE 45018",0,,1,,,1
50198,2023-11-24,3509.82,Supplies,1039,Anne Wagner,"900 Nicholas Street Apt. 335, Johnsonstad, NJ 88823",2097,"Stone, Johnson and Rodriguez","69365 Anderson Track, Matthewmouth, KY 54932",0,,4,,,3
50102,2023-03-18,3336.97,Software,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2012,Walker Ltd,"9516 Melanie Dale Suite 907, East Brett, ID 69269",20,Weekend_High_Spend; ,5,,,3
50664,2023-03-31,1074.22,Meals,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2013,Brown Inc,"2287 Laurie Avenue Suite 359, North Mariafurt, AL 87186",0,,4,,,1
50788,2023-12-26,1093.07,Software,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2023,Fernandez Group,"55318 John Inlet, New Stephanieview, PW 23645",0,,1,,,1
50337,2023-11-24,544.12,Services,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2025,"Carey, Torres and Martinez","181 Mackenzie Parkways, Port Martinton, MS 53531",0,,4,,,5
50997,2023-07-26,2076.51,Meals,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2036,Mclaughlin Inc,"768 Ross Falls, Lake Michael, OK 46923",0,,2,,,2
50486,2023-10-10,614.48,Services,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2036,Mclaughlin Inc,"768 Ross Falls, Lake Michael, OK 46923",0,,1,2023-07-26,2076.51,6
50826,2023-12-15,2378.0,Meals,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2036,Mclaughlin Inc,"768 Ross Falls, Lake Michael, OK 46923",0,,4,2023-10-10,614.48,2
50922,2023-06-18,239.86,Services,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2038,Campbell-Torres,"306 Lisa Passage Apt. 451, East Molly, VA 76701",0,,6,,,2
50124,2023-12-30,2919.28,Travel,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2044,"Chaney, Flores and Williams","614 Michael Streets, Lake Richardside, CA 49620",20,Weekend_High_Spend; ,5,,,2
50610,2023-04-18,3203.51,Services,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2047,Wilson-Martin,"37623 Nicole Ridge Suite 925, South Christian, MO 66629",0,,1,,,3
50527,2023-12-17,2020.71,Services,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2049,Nguyen-Long,"9596 Pamela Courts Apt. 382, Thomashaven, PR 25929",20,Weekend_High_Spend; ,6,,,2
50986,2023-05-17,737.72,Travel,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2050,Murillo Group,"983 Maria Track Apt. 147, Mejiatown, TX 99943",0,,2,,,7
50336,2023-07-29,3038.56,Services,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2051,"Thompson, Curry and Oneill","Unit 2316 Box 3994, DPO AE 15152",20,Weekend_High_Spend; ,5,,,3
50797,2023-07-30,3093.57,Software,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2052,"Levy, Owens and Greer","08044 Keith Loaf, North Robin, TN 23040",20,Weekend_High_Spend; ,6,,,3
50557,2023-12-23,3511.01,Software,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2052,"Levy, Owens and Greer","08044 Keith Loaf, North Robin, TN 23040",20,Weekend_High_Spend; ,5,2023-07-30,3093.57,3
50248,2023-07-09,2196.68,Travel,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2065,"Simmons, Smith and Russell","8850 Reynolds Islands, North Brian, MS 79044",20,Weekend_High_Spend; ,6,,,2
50054,2023-04-06,3214.81,Software,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2066,Ray-Santiago,"65988 Welch Valleys Apt. 486, Joelberg, FL 88843",0,,3,,,3
50895,2023-05-20,597.9,Services,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2085,Burns-Allen,"275 Frances Shoal Apt. 795, Lake Caitlin, FM 60724",20,Weekend_High_Spend; ,5,,,5
50715,2023-07-16,1013.23,Supplies,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2085,Burns-Allen,"275 Frances Shoal Apt. 795, Lake Caitlin, FM 60724",20,Weekend_High_Spend; ,6,2023-05-20,597.9,1
50707,2023-04-12,554.61,Supplies,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2089,"Leach, Jacobs and Pena","84218 Danielle Underpass Apt. 222, New Sandra, OH 92273",0,,2,,,5
50969,2023-11-30,3290.42,Services,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2089,"Leach, Jacobs and Pena","84218 Danielle Underpass Apt. 222, New Sandra, OH 92273",0,,3,2023-04-12,554.61,3
50413,2023-07-05,3865.29,Travel,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2092,Cox and Sons,"5719 Brown Causeway Suite 900, North Michellestad, NY 17487",0,,2,,,3
50220,2023-12-13,1890.04,Services,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2095,"Holmes, Harrison and Brooks","18293 Autumn Extension, Garzaton, AZ 05000",0,,2,,,1
50325,2023-03-20,703.51,Meals,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2096,Cobb Group,"525 Dennis Springs, East Colleenborough, MP 29919",0,,0,,,7
50762,2023-06-29,4011.24,Software,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2097,"Stone, Johnson and Rodriguez","69365 Anderson Track, Matthewmouth, KY 54932",0,,3,,,4
50452,2023-04-11,202.02,Supplies,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2099,"Cardenas, Martin and Richard","64483 Cook Spurs Suite 549, Karenmouth, VA 26266",40,,1,,,2
50452,2023-04-11,202.02,Supplies,1040,Matthew Henson,"4120 Mary Skyway, Port Paul, MO 60762",2099,Shell Corp Services,"33581 Goodwin Islands, Lake Jeffreyshire, RI 15330",40,Split_Payment; ,1,2023-04-11,202.02,2
50214,2023-12-14,2368.28,Services,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2001,Mata Ltd,"85969 Amanda Drives Apt. 749, North Rachel, IL 61624",0,,3,,,2
50049,2023-08-23,3503.42,Services,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2028,"Thornton, Carter and Mcgee","1214 Mercado Row, Maryland, KS 89257",0,,2,,,3
50551,2023-11-28,4391.44,Supplies,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2029,Young-Johnson,"641 Johnathan Meadows Suite 624, Amandastad, ID 28435",0,,1,,,4
50059,2023-05-21,2349.5,Travel,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2036,Mclaughlin Inc,"768 Ross Falls, Lake Michael, OK 46923",20,Weekend_High_Spend; ,6,,,2
50289,2023-12-20,4365.84,Services,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2038,Campbell-Torres,"306 Lisa Passage Apt. 451, East Molly, VA 76701",0,,2,,,4
50208,2023-08-26,4124.25,Meals,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2042,"King, Hughes and Willis","8989 Campbell Flats, Timothyshire, DC 87804",20,Weekend_High_Spend; ,5,,,4
50750,2023-07-20,364.85,Supplies,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2059,Barnes-Miller,"3258 Price Meadows, West Rebeccamouth, AL 94613",0,,3,,,3
50137,2023-08-23,303.51,Supplies,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2061,Johnson-Reyes,"914 Crystal Fords Suite 683, Dylanhaven, MS 03444",0,,2,,,3
50334,2023-04-13,901.59,Services,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2064,"Little, Myers and Sullivan","906 Matthew Ramp Suite 752, New Carolhaven, GU 76208",10,Benford_9; ,3,,,9
50705,2023-05-28,3166.86,Services,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2066,Ray-Santiago,"65988 Welch Valleys Apt. 486, Joelberg, FL 88843",20,Weekend_High_Spend; ,6,,,3
50376,2023-03-26,3734.56,Services,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2069,Ho-Mann,"72000 Garcia Mountains Suite 344, Stonetown, MN 34788",20,Weekend_High_Spend; ,6,,,3
50871,2023-11-22,1252.81,Travel,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2070,"Nelson, Smith and Golden","9814 Robert Groves, East Johnmouth, MI 38711",0,,2,,,1
50126,2023-12-12,1212.23,Meals,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2070,"Nelson, Smith and Golden","9814 Robert Groves, East Johnmouth, MI 38711",0,,1,2023-11-22,1252.81,1
50823,2023-12-21,2394.71,Software,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2087,Jimenez PLC,"1545 Jacobs View Apt. 288, New Jimmyhaven, MD 72708",0,,3,,,2
50640,2023-03-26,2815.95,Meals,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2089,"Leach, Jacobs and Pena","84218 Danielle Underpass Apt. 222, New Sandra, OH 92273",20,Weekend_High_Spend; ,6,,,2
50384,2023-06-19,460.01,Meals,1041,Kristina Jackson,"PSC 2047, Box 9640, APO AE 79714",2089,"Leach, Jacobs and Pena","84218 Danielle Underpass Apt. 222, New Sandra, OH 92273",0,,0,2023-03-26,2815.95,4
50880,2023-03-05,3795.29,Supplies,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2003,Lee LLC,"9410 Blair Terrace, New Elizabeth, LA 11296",20,Weekend_High_Spend; ,6,,,3
50911,2023-04-21,758.0,Travel,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2005,Jackson-Austin,"1520 Eric Flats, North Jessica, MH 26567",0,,4,,,7
50145,2023-01-23,2775.2,Software,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2012,Walker Ltd,"9516 Melanie Dale Suite 907, East Brett, ID 69269",0,,0,,,2
50803,2023-12-17,1950.1,Travel,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2014,"Logan, Bradley and Rodriguez","574 Hart Isle Suite 302, Marvinhaven, TN 51787",20,Weekend_High_Spend; ,6,,,1
50257,2023-01-31,1355.44,Meals,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2025,"Carey, Torres and Martinez","181 Mackenzie Parkways, Port Martinton, MS 53531",0,,1,,,1
50690,2023-11-08,2385.36,Supplies,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2032,Gallagher-Solis,"79701 Howard Port, East Marcfort, PW 11913",0,,2,,,2
50744,2023-01-16,2642.92,Meals,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2035,Wheeler-Hale,"8737 Page Stream, North Elizabeth, CA 82526",0,,0,,,2
50250,2023-04-15,235.46,Services,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2035,Wheeler-Hale,"8737 Page Stream, North Elizabeth, CA 82526",0,,5,2023-01-16,2642.92,2
50178,2023-09-08,3917.55,Travel,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2043,Bowen Group,"167 Rebecca Road, Stevenberg, HI 76987",0,,4,,,3
50884,2023-06-20,1815.93,Travel,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2053,Meyer-Rodgers,"3889 Andrews Union Suite 550, Donaldsontown, GU 50691",0,,1,,,1
50916,2023-02-19,4212.77,Supplies,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2056,Lopez PLC,"793 Matthew Unions Apt. 581, Simonfort, MH 35152",20,Weekend_High_Spend; ,6,,,4
50301,2023-01-09,1011.09,Meals,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2063,"Patel, Adams and Hill","415 Matthew Glen Apt. 850, New Tammyton, MI 79051",0,,0,,,1
50792,2023-07-03,2716.84,Supplies,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2063,"Patel, Adams and Hill","415 Matthew Glen Apt. 850, New Tammyton, MI 79051",0,,0,2023-01-09,1011.09,2
50864,2023-05-16,3468.51,Meals,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2066,Ray-Santiago,"65988 Welch Valleys Apt. 486, Joelberg, FL 88843",0,,1,,,3
50985,2023-04-26,1312.04,Software,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2074,Duncan Ltd,"PSC 4254, Box 1412, APO AP 24976",0,,2,,,1
50993,2023-02-16,4493.29,Travel,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2083,Buchanan-Knight,"5912 Patrick Valleys Suite 204, Coreymouth, PW 13157",0,,3,,,4
50293,2023-09-28,2864.17,Supplies,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2088,"Alvarez, Osborne and Greene","1821 Anderson Haven Apt. 351, Jasonton, AR 97746",0,,3,,,2
50637,2023-05-01,2197.41,Software,1042,Spencer Ruiz,"88470 Perry Ways Suite 942, East Alicia, NC 15161",2089,"Leach, Jacobs and Pena","84218 Danielle Underpass Apt. 222, New Sandra, OH 92273",0,,0,,,2
50034,2023-09-27,347.7,Supplies,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2002,Brown LLC,"PSC 8735, Box 0598, APO AP 53357",0,,2,,,3
50597,2023-04-03,2026.54,Supplies,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2006,Barnett-Chavez,"4505 Doyle Glen Apt. 833, Shannonland, PW 39773",0,,0,,,2
50152,2023-05-02,841.63,Services,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2008,"Miller, Mack and Watts","63754 Daniel Vista, Gloriamouth, PA 22198",0,,1,,,8
50657,2023-08-22,185.46,Services,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2013,Brown Inc,"2287 Laurie Avenue Suite 359, North Mariafurt, AL 87186",0,,1,,,1
50281,2023-01-31,253.85,Travel,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2019,Hughes-Campbell,"74355 Khan View Apt. 395, Maryville, CT 57298",0,,1,,,2
50780,2023-03-03,2247.5,Services,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2023,Fernandez Group,"55318 John Inlet, New Stephanieview, PW 23645",0,,4,,,2
50568,2023-10-24,1214.03,Supplies,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2025,"Carey, Torres and Martinez","181 Mackenzie Parkways, Port Martinton, MS 53531",0,,1,,,1
50396,2023-04-05,708.07,Supplies,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2031,Romero PLC,"4272 Ross Groves, Lake Kimberly, WY 78760",0,,2,,,7
50858,2023-01-04,2101.53,Meals,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2036,Mclaughlin Inc,"768 Ross Falls, Lake Michael, OK 46923",0,,2,,,2
50123,2023-01-27,454.75,Travel,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2038,Campbell-Torres,"306 Lisa Passage Apt. 451, East Molly, VA 76701",0,,4,,,4
50398,2023-11-17,2284.61,Software,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2043,Bowen Group,"167 Rebecca Road, Stevenberg, HI 76987",0,,4,,,2
50189,2023-05-19,1445.68,Travel,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2058,"Brown, Klein and Sanders","84157 Myers Station, North Terri, WA 15013",0,,4,,,1
50066,2023-01-04,2059.98,Supplies,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2060,Rogers-Glover,"928 Armstrong Center Apt. 864, Susanton, MO 30175",0,,2,,,2
50558,2023-07-26,3174.14,Meals,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2060,Rogers-Glover,"928 Armstrong Center Apt. 864, Susanton, MO 30175",0,,2,2023-01-04,2059.98,3
50164,2023-12-13,2316.27,Services,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2063,"Patel, Adams and Hill","415 Matthew Glen Apt. 850, New Tammyton, MI 79051",0,,2,,,2
50725,2023-07-30,4358.69,Software,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2064,"Little, Myers and Sullivan","906 Matthew Ramp Suite 752, New Carolhaven, GU 76208",20,Weekend_High_Spend; ,6,,,4
50620,2023-06-22,3256.51,Software,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2072,Smith-Williams,"0200 Chris Hill Suite 452, Lake Michelleberg, PR 01384",0,,3,,,3
50458,2023-05-01,1602.76,Software,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2073,"Wilson, Solis and Russell","1349 Vargas Islands Suite 069, Larryfurt, IA 45177",0,,0,,,1
50926,2023-03-30,768.96,Services,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2076,Cruz-Vasquez,"27673 Glenn Gardens, Paulstad, CO 89213",0,,3,,,7
50776,2023-01-12,4339.3,Supplies,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2079,"Gonzalez, Howard and Ramirez","49356 Miller Union, New Larry, AL 63821",0,,3,,,4
50259,2023-05-11,231.38,Supplies,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2088,"Alvarez, Osborne and Greene","1821 Anderson Haven Apt. 351, Jasonton, AR 97746",0,,3,,,2
50688,2023-10-14,2244.47,Meals,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2089,"Leach, Jacobs and Pena","84218 Danielle Underpass Apt. 222, New Sandra, OH 92273",20,Weekend_High_Spend; ,5,,,2
50218,2023-02-25,1946.55,Services,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2090,Davis Ltd,"53512 Sanchez Lodge, Thorntonmouth, KY 57110",20,Weekend_High_Spend; ,5,,,1
50182,2023-11-13,2684.43,Software,1043,Alex Pittman,"492 Moore Rue Apt. 842, Hensonborough, MH 80908",2095,"Holmes, Harrison and Brooks","18293 Autumn Extension, Garzaton, AZ 05000",0,,0,,,2
50113,2023-07-03,1759.26,Supplies,1044,Matthew Hanna,"6036 Margaret Pass, Parkerbury, SD 83624",2007,"Hobbs, Williams and Hunt","300 Anthony Tunnel, New Timothyfurt, ND 14279",0,,0,,,1
50910,2023-03-21,4246.7,Supplies,1044,Matthew Hanna,"6036 Margaret Pass, Parkerbury, SD 83624",2014,"Logan, Bradley and Rodriguez","574 Hart Isle Suite 302, Marvinhaven, TN 51787",0,,1,,,4
50865,2023-12-26,2728.2,Software,1044,Matthew Hanna,"6036 Margaret Pass, Parkerbury, SD 83624",2014,"Logan, Bradley and Rodriguez","574 Hart Isle Suite 302, Marvinhaven, TN 51787",0,,1,2023-03-21,4246.7,2
